customer_id,age,gender,income_bracket,loyalty_program,membership_years,churned,marital_status,number_of_children,education_level,occupation,transaction_id,transaction_date,product_id,product_category,quantity,unit_price,discount_applied,payment_method,store_location,transaction_hour,day_of_week,week_of_year,month_of_year,avg_purchase_value,purchase_frequency,last_purchase_date,avg_discount_used,preferred_store,online_purchases,in_store_purchases,avg_items_per_transaction,avg_transaction_value,total_returned_items,total_returned_value,total_sales,total_transactions,total_items_purchased,total_discounts_received,avg_spent_per_category,max_single_purchase_value,min_single_purchase_value,product_name,product_brand,product_rating,product_review_count,product_stock,product_return_rate,product_size,product_weight,product_color,product_material,product_manufacture_date,product_expiry_date,product_shelf_life,promotion_id,promotion_type,promotion_start_date,promotion_end_date,promotion_effectiveness,promotion_channel,promotion_target_audience,customer_zip_code,customer_city,customer_state,store_zip_code,store_city,store_state,distance_to_store,holiday_season,season,weekend,customer_support_calls,email_subscriptions,app_usage,website_visits,social_media_engagement,days_since_last_purchase
323,76,Other,High,No,6,No,Single,2,Bachelor's,Unemployed,44534,2021-09-26 15:36:58,3174,Electronics,9,485.44,0.1,Mobile Payment,Location C,19,Wednesday,34,11,43.13,Weekly,2021-07-27 12:16:11,0.04,Location C,78,87,9.75,323.22,3,194.7,7493.63,11,385,504.16,33.44,979.72,7.69,Product A,Brand Z,3.3,259,86,0.01,Medium,1.23,Green,Metal,2019-09-01 15:53:45,2022-12-04 20:20:01,130,387,Flash Sale,2021-07-23 16:36:30,2022-06-10 03:54:18,Low,Social Media,New Customers,42063,City A,State Z,34946,City A,State Z,26.51,No,Winter,Yes,2,No,High,45,High,192
324,23,Other,Medium,Yes,3,No,Divorced,3,Bachelor's,Retired,196172,2020-09-19 17:57:11,6528,Furniture,7,81.23,0.13,Mobile Payment,Location C,22,Tuesday,51,1,142.48,Weekly,2021-07-20 16:33:48,0.09,Location A,96,53,3.72,272.25,0,590.08,523.87,38,401,983.89,720.99,49.79,9.32,Product B,Brand Y,4.8,988,29,0.03,Large,0.32,White,Metal,2018-12-13 05:22:50,2023-11-15 05:56:15,325,173,Flash Sale,2021-04-05 07:05:25,2022-12-22 16:44:25,Low,Social Media,New Customers,94195,City C,State Y,34372,City D,State X,55.6,No,Winter,Yes,3,No,High,21,Medium,181
325,33,Male,Medium,Yes,5,Yes,Married,3,PhD,Employed,887824,2021-04-22 02:48:11,3032,Clothing,3,673.81,0.24,Credit Card,Location C,19,Wednesday,1,9,89.88,Monthly,2021-09-29 09:01:29,0.09,Location B,45,29,9.96,342.49,8,224.56,4925.35,58,313,840.74,193.1,294.83,4.57,Product D,Brand X,5.0,742,13,0.48,Small,6.59,Red,Metal,2019-04-16 04:45:20,2023-04-17 21:00:11,11,649,Buy One Get One Free,2021-11-13 10:57:34,2022-10-03 16:10:37,Low,In-store,New Customers,10455,City B,State Z,99264,City A,State Z,79.27,No,Summer,No,7,No,High,2,Low,107
326,46,Male,Medium,Yes,1,Yes,Married,0,PhD,Retired,329177,2020-07-19 18:54:05,6797,Clothing,1,445.22,0.43,Mobile Payment,Location D,12,Tuesday,50,1,238.17,Weekly,2021-12-12 18:12:27,0.18,Location A,73,36,9.54,316.26,7,606.4,7092.48,70,293,862.02,788.0,140.1,9.59,Product C,Brand Y,2.4,573,4,0.42,Medium,3.77,White,Metal,2018-10-10 18:57:40,2023-08-01 03:21:57,359,796,Flash Sale,2021-09-24 21:07:02,2022-08-22 11:50:59,High,Online,New Customers,24338,City D,State X,83356,City A,State X,51.24,Yes,Summer,No,11,Yes,Low,51,High,30
327,20,Male,High,No,9,Yes,Married,2,High School,Self-Employed,850581,2021-12-31 10:47:07,949,Toys,1,318.71,0.21,Cash,Location D,0,Tuesday,16,2,209.33,Weekly,2021-01-12 14:44:11,0.29,Location A,97,89,9.91,123.17,0,525.18,4457.13,33,49,316.86,673.56,97.34,6.7,Product B,Brand X,4.2,90,94,0.4,Large,7.4,Blue,Glass,2018-06-07 20:05:08,2023-02-10 04:25:04,207,236,Buy One Get One Free,2021-11-21 23:03:07,2022-06-18 14:22:21,Medium,Social Media,New Customers,82634,City D,State Z,42263,City C,State Z,49.81,No,Spring,No,11,No,Low,26,Medium,45
328,37,Female,Medium,Yes,2,Yes,Single,1,Master's,Unemployed,949349,2020-12-25 09:28:16,356,Clothing,8,256.24,0.15,Debit Card,Location B,18,Tuesday,20,7,369.56,Monthly,2021-03-23 17:58:50,0.19,Location B,3,75,8.51,200.89,1,156.19,6813.52,74,103,357.03,546.81,948.24,1.98,Product A,Brand Z,2.5,234,63,0.37,Small,2.3,Red,Glass,2019-07-28 04:17:51,2023-08-22 01:15:24,63,656,Flash Sale,2021-05-08 01:01:49,2022-09-21 19:18:29,Low,In-store,Returning Customers,64526,City B,State Y,75802,City D,State Z,67.66,Yes,Winter,Yes,15,Yes,Medium,8,Low,332
329,77,Other,High,Yes,5,Yes,Divorced,4,High School,Self-Employed,420897,2020-10-24 10:21:28,7779,Electronics,6,731.84,0.17,Cash,Location B,3,Friday,23,9,221.4,Weekly,2021-01-07 18:58:38,0.06,Location B,58,46,6.52,456.09,5,564.23,9337.91,88,108,874.25,388.3,431.75,9.81,Product B,Brand X,1.7,961,30,0.38,Small,3.02,Blue,Glass,2018-06-22 08:00:25,2022-11-05 14:20:18,251,556,Flash Sale,2021-04-14 21:32:57,2022-01-18 16:51:18,Low,In-store,Returning Customers,81355,City B,State X,52201,City D,State X,48.66,Yes,Winter,Yes,19,No,High,72,Low,81
330,76,Other,Low,No,8,Yes,Divorced,1,PhD,Unemployed,31286,2021-09-08 00:24:04,8710,Toys,9,250.45,0.13,Mobile Payment,Location C,5,Thursday,25,6,300.19,Yearly,2021-03-09 01:01:43,0.38,Location C,41,58,7.54,337.41,0,862.69,3131.5,86,156,119.06,894.32,94.95,2.26,Product C,Brand X,1.4,230,48,0.05,Medium,8.33,Blue,Plastic,2019-10-09 15:40:56,2022-03-30 12:56:27,289,573,20% Off,2021-04-03 06:01:15,2022-08-27 09:13:59,Low,In-store,New Customers,42066,City D,State X,81122,City A,State Z,47.03,No,Winter,No,15,No,Low,60,Low,228
331,53,Other,High,No,5,Yes,Single,2,PhD,Unemployed,276102,2021-04-06 18:42:47,217,Groceries,4,528.2,0.34,Cash,Location D,0,Friday,38,1,313.05,Daily,2021-10-22 07:48:58,0.35,Location A,35,14,9.36,102.93,6,501.07,2654.4,5,353,35.62,902.32,772.44,6.78,Product C,Brand Z,1.4,256,8,0.4,Medium,6.42,Red,Glass,2018-04-03 00:53:06,2022-05-12 18:02:41,98,468,20% Off,2021-05-20 19:11:31,2022-07-29 06:28:35,High,Online,Returning Customers,95875,City D,State Y,60299,City C,State X,59.17,Yes,Summer,Yes,17,No,Low,85,Medium,108
332,36,Other,Medium,Yes,8,No,Single,4,High School,Employed,987097,2021-12-10 22:52:41,4232,Clothing,1,601.05,0.37,Debit Card,Location D,8,Saturday,6,5,261.38,Yearly,2021-12-19 17:08:20,0.2,Location C,89,28,4.7,330.08,0,667.86,2560.16,47,292,59.16,10.51,321.49,3.44,Product B,Brand Z,4.1,267,11,0.15,Large,1.86,Black,Plastic,2019-06-14 18:48:34,2022-05-24 07:22:15,125,195,20% Off,2021-10-20 10:34:01,2022-06-13 05:18:32,Medium,Social Media,New Customers,57163,City C,State Z,29609,City D,State X,59.23,Yes,Fall,No,14,Yes,Low,35,High,339
333,43,Other,Medium,No,2,Yes,Married,4,Bachelor's,Unemployed,807496,2020-10-02 00:14:54,3277,Groceries,4,6.73,0.36,Credit Card,Location A,14,Saturday,8,3,395.0,Yearly,2021-11-02 18:49:11,0.18,Location C,1,1,6.12,495.31,7,714.88,7131.55,30,63,780.16,505.12,573.12,8.73,Product C,Brand Y,2.9,299,65,0.22,Small,6.11,Blue,Plastic,2019-03-03 00:27:56,2023-10-26 19:48:39,210,618,Flash Sale,2021-09-02 14:59:08,2022-10-22 08:16:15,Low,Online,Returning Customers,44157,City B,State Z,83769,City A,State X,1.5,Yes,Winter,Yes,10,No,Medium,56,High,158
334,20,Male,Low,No,4,Yes,Married,4,Bachelor's,Employed,122202,2020-11-15 08:45:31,5855,Toys,1,957.87,0.4,Mobile Payment,Location C,4,Wednesday,1,3,102.27,Monthly,2021-06-18 13:18:31,0.45,Location A,28,43,4.06,131.63,2,32.67,447.54,63,467,667.89,840.58,537.58,9.0,Product A,Brand Y,3.0,745,85,0.11,Medium,3.27,Blue,Plastic,2018-08-04 09:33:23,2023-12-02 17:36:24,256,259,Buy One Get One Free,2021-08-15 13:36:30,2022-05-10 18:42:25,Low,In-store,Returning Customers,90402,City B,State Y,92787,City A,State Y,26.78,No,Winter,No,18,No,High,36,Medium,317
335,36,Other,High,Yes,2,No,Single,2,High School,Self-Employed,833929,2020-11-13 17:24:58,1972,Electronics,8,884.79,0.31,Mobile Payment,Location C,8,Saturday,27,9,290.75,Weekly,2021-09-13 03:10:44,0.48,Location C,51,6,8.02,279.24,3,163.24,6554.4,40,75,693.92,456.5,737.15,4.42,Product C,Brand Y,2.2,116,32,0.47,Large,6.64,Black,Wood,2018-04-26 05:41:01,2022-07-16 17:07:12,6,966,20% Off,2021-02-21 22:11:40,2022-01-28 22:39:59,High,In-store,New Customers,35933,City B,State Y,19486,City C,State X,66.4,No,Summer,Yes,19,Yes,Low,80,Low,36
336,37,Male,Low,No,7,Yes,Single,4,High School,Self-Employed,581972,2020-02-15 11:23:21,9527,Clothing,9,882.92,0.39,Mobile Payment,Location D,15,Tuesday,16,1,223.77,Monthly,2021-01-12 23:20:48,0.3,Location D,0,52,1.15,272.83,2,620.51,9441.81,20,233,982.57,785.4,654.21,8.9,Product A,Brand Z,4.9,718,29,0.06,Small,5.73,Black,Wood,2019-12-29 20:30:56,2022-08-07 00:40:23,34,164,Flash Sale,2021-04-22 05:01:46,2022-02-22 10:20:54,Low,Social Media,Returning Customers,75238,City D,State X,63857,City C,State X,45.22,Yes,Spring,No,5,No,High,71,Low,13
337,49,Female,High,No,4,No,Divorced,2,PhD,Retired,55586,2020-03-19 17:57:58,8008,Groceries,4,969.85,0.06,Mobile Payment,Location D,2,Sunday,26,6,22.97,Weekly,2021-12-28 05:56:06,0.09,Location D,76,88,8.94,24.71,6,461.33,4434.97,82,416,989.73,188.76,256.33,1.35,Product C,Brand Y,4.8,542,95,0.46,Medium,7.53,White,Glass,2018-03-01 22:23:30,2022-05-25 23:21:01,107,53,Buy One Get One Free,2021-03-19 14:06:33,2022-03-05 10:17:13,High,In-store,Returning Customers,83589,City D,State Z,49494,City B,State Y,89.91,Yes,Winter,Yes,8,Yes,Low,46,Medium,237
338,24,Male,High,Yes,0,Yes,Married,1,High School,Retired,577984,2021-02-27 11:16:36,5123,Groceries,4,309.69,0.02,Credit Card,Location D,20,Friday,25,4,121.47,Weekly,2021-06-20 06:39:22,0.0,Location A,44,14,7.71,466.08,0,950.72,204.69,38,418,342.34,811.59,91.16,4.94,Product D,Brand Y,1.4,572,15,0.22,Medium,6.06,Blue,Wood,2018-10-22 02:20:17,2023-08-14 15:37:57,118,697,Buy One Get One Free,2021-09-21 08:31:33,2022-07-05 00:04:10,High,Social Media,Returning Customers,74131,City A,State Y,87048,City C,State Z,3.42,Yes,Winter,No,5,No,High,67,High,101
339,69,Female,Low,Yes,6,Yes,Married,4,PhD,Retired,469474,2020-11-21 04:52:45,9206,Clothing,3,418.14,0.45,Mobile Payment,Location B,10,Thursday,31,8,262.66,Monthly,2021-12-01 06:51:16,0.47,Location B,48,26,4.49,287.68,1,651.54,6337.53,16,395,639.29,36.13,199.55,4.25,Product C,Brand Y,3.9,522,20,0.12,Small,6.55,Green,Plastic,2019-12-03 21:10:45,2022-08-29 03:23:59,218,904,Flash Sale,2021-11-25 05:59:12,2022-03-03 07:01:53,High,Social Media,New Customers,96526,City A,State Z,73712,City A,State X,78.7,No,Spring,No,8,Yes,Low,38,Medium,348
340,58,Male,Low,Yes,9,No,Divorced,2,High School,Retired,71746,2021-05-31 23:44:33,5572,Toys,6,463.57,0.28,Mobile Payment,Location B,6,Sunday,5,11,312.5,Daily,2021-05-17 07:03:01,0.17,Location B,89,28,4.15,293.75,7,344.17,1175.58,3,95,97.67,839.83,807.16,4.29,Product A,Brand Z,2.1,487,25,0.48,Small,9.82,White,Glass,2019-02-23 09:30:04,2022-09-01 09:55:05,187,439,Flash Sale,2021-08-04 06:02:34,2022-06-01 04:57:28,High,Social Media,New Customers,74623,City A,State Y,66936,City C,State Z,21.78,Yes,Spring,Yes,6,Yes,Low,51,Low,74
341,50,Other,Medium,Yes,9,Yes,Single,4,Bachelor's,Self-Employed,141282,2021-01-21 07:01:34,2875,Furniture,4,975.67,0.12,Cash,Location C,5,Monday,11,4,292.57,Yearly,2021-05-14 08:21:54,0.35,Location C,22,37,5.86,313.57,6,698.55,7499.45,61,248,162.2,761.79,501.92,8.42,Product A,Brand Z,2.4,288,98,0.43,Large,2.47,Red,Glass,2019-07-18 15:26:07,2023-01-06 18:44:18,261,560,Buy One Get One Free,2021-03-13 00:59:18,2022-05-30 20:02:03,Low,Online,New Customers,89288,City B,State X,37214,City D,State Z,1.09,No,Winter,No,16,Yes,Low,93,High,55
342,57,Male,Low,No,0,Yes,Divorced,4,High School,Retired,495047,2020-12-14 05:34:51,8901,Toys,2,86.94,0.4,Debit Card,Location B,2,Monday,17,3,488.14,Yearly,2021-06-07 01:29:29,0.18,Location B,43,84,7.23,102.33,1,686.74,2672.37,5,56,301.34,345.87,741.61,6.13,Product D,Brand Z,2.9,551,45,0.36,Small,1.97,Red,Plastic,2018-05-28 15:27:35,2023-05-10 12:38:15,198,140,Buy One Get One Free,2021-10-11 06:48:00,2022-06-26 02:50:34,Low,Online,New Customers,67814,City C,State X,94357,City D,State X,38.05,No,Winter,Yes,17,Yes,Low,53,Medium,301
343,56,Other,Medium,Yes,3,Yes,Single,0,PhD,Employed,594913,2020-10-05 08:45:21,7466,Clothing,8,513.29,0.01,Mobile Payment,Location B,22,Thursday,25,7,188.01,Monthly,2021-02-26 10:45:41,0.16,Location D,47,25,1.65,461.24,1,834.92,5186.6,91,3,637.05,268.19,661.72,3.84,Product D,Brand X,2.2,756,59,0.04,Medium,9.29,Green,Metal,2019-01-06 01:53:47,2022-12-14 09:48:55,108,404,Flash Sale,2021-03-08 06:15:42,2022-11-12 04:50:59,High,Social Media,Returning Customers,86611,City D,State Z,81190,City A,State Y,14.15,No,Spring,No,8,No,High,13,Low,92
344,35,Other,Medium,No,4,Yes,Married,0,Bachelor's,Employed,135581,2020-03-10 07:24:39,3633,Groceries,8,540.84,0.34,Debit Card,Location C,18,Sunday,28,5,152.79,Daily,2021-06-21 03:19:16,0.18,Location B,55,74,1.27,238.22,0,228.74,1338.69,31,236,30.34,376.02,171.92,9.08,Product B,Brand Z,3.7,443,13,0.19,Medium,5.4,White,Glass,2019-01-12 19:22:01,2023-04-11 06:40:55,176,309,Buy One Get One Free,2021-04-09 12:23:19,2022-03-27 15:37:55,Low,Online,Returning Customers,30110,City C,State X,75137,City A,State Y,78.11,Yes,Summer,Yes,7,No,Medium,50,Low,54
345,57,Male,High,Yes,7,Yes,Divorced,4,Bachelor's,Employed,93849,2021-06-05 08:23:16,735,Electronics,3,326.45,0.35,Mobile Payment,Location C,23,Thursday,20,2,16.96,Daily,2021-06-28 08:00:09,0.34,Location B,37,76,4.49,404.14,1,271.18,4066.87,1,176,17.98,730.09,675.13,1.85,Product B,Brand Y,2.8,867,99,0.37,Small,8.77,Blue,Plastic,2019-03-21 01:18:02,2022-09-29 23:00:07,10,363,Flash Sale,2021-01-21 23:26:09,2022-11-30 07:44:32,Low,Social Media,New Customers,62310,City B,State X,85825,City A,State Z,23.44,No,Summer,Yes,1,Yes,Low,9,High,62
346,18,Male,High,Yes,2,No,Divorced,3,Bachelor's,Unemployed,49425,2020-12-25 19:11:38,8848,Clothing,9,986.01,0.07,Debit Card,Location D,23,Monday,13,7,472.64,Yearly,2021-11-01 02:32:58,0.22,Location A,63,52,4.52,185.08,1,548.73,3671.87,71,171,55.58,857.82,613.95,6.4,Product D,Brand Z,4.7,262,74,0.03,Small,9.37,Green,Glass,2018-07-21 02:13:55,2023-08-02 10:05:19,298,109,Flash Sale,2021-05-14 13:43:53,2022-11-22 02:28:22,Low,Social Media,Returning Customers,27420,City B,State X,20716,City D,State Y,68.02,No,Summer,Yes,18,No,Medium,50,Low,291
347,28,Other,Low,No,8,Yes,Married,0,High School,Self-Employed,614654,2020-07-23 06:03:40,8528,Clothing,4,339.23,0.49,Mobile Payment,Location A,14,Saturday,10,6,214.67,Weekly,2021-10-07 14:30:00,0.23,Location B,51,15,1.57,449.08,5,720.62,8593.23,63,373,135.31,742.03,318.16,1.78,Product D,Brand X,4.1,895,64,0.2,Medium,5.87,Red,Wood,2018-07-29 15:28:54,2023-01-23 22:33:28,83,264,Buy One Get One Free,2021-12-12 17:37:48,2022-02-28 19:08:37,Medium,In-store,New Customers,67348,City C,State Y,65657,City D,State X,71.12,Yes,Spring,No,17,Yes,Low,96,High,168
348,45,Male,Low,Yes,0,No,Single,0,Bachelor's,Employed,85206,2021-06-16 06:16:57,7514,Groceries,7,631.93,0.0,Credit Card,Location B,16,Saturday,4,7,141.14,Weekly,2021-09-10 04:11:46,0.26,Location A,72,12,9.41,359.44,3,885.5,3315.28,40,5,920.44,917.27,216.98,4.28,Product D,Brand Y,2.9,743,37,0.27,Medium,0.46,Red,Wood,2018-03-12 01:08:18,2023-10-26 21:12:08,68,146,20% Off,2021-03-23 02:50:02,2022-10-13 05:46:22,Medium,Social Media,New Customers,67882,City B,State Z,11530,City A,State X,8.71,Yes,Summer,No,12,No,Medium,87,Medium,237
349,74,Other,Medium,Yes,1,No,Married,3,PhD,Employed,839478,2020-01-27 15:47:14,687,Electronics,8,929.04,0.06,Mobile Payment,Location D,15,Friday,42,6,448.65,Weekly,2021-09-09 01:22:35,0.24,Location D,24,38,5.71,204.98,1,217.89,4372.31,62,58,18.85,312.66,613.73,0.84,Product C,Brand X,2.2,465,3,0.33,Large,4.43,Green,Wood,2019-07-23 04:29:53,2023-11-13 22:47:57,75,742,Flash Sale,2021-08-14 22:30:47,2022-02-17 21:38:35,Medium,In-store,New Customers,98170,City D,State Z,25587,City B,State Z,84.55,Yes,Spring,No,15,No,Low,94,High,75
350,42,Other,Low,No,7,Yes,Divorced,0,High School,Employed,296958,2020-01-22 12:28:12,6844,Groceries,9,869.53,0.1,Credit Card,Location C,20,Tuesday,30,11,404.06,Yearly,2021-06-23 05:44:23,0.37,Location A,93,82,8.88,99.33,7,538.99,1095.38,84,78,30.38,435.65,695.58,1.44,Product D,Brand Y,3.0,660,60,0.16,Small,6.01,Green,Wood,2018-04-05 02:13:12,2022-05-26 15:15:50,322,582,Buy One Get One Free,2021-04-11 20:10:41,2022-02-27 21:28:27,High,Social Media,Returning Customers,22062,City C,State Y,12774,City A,State Y,49.85,Yes,Spring,No,2,No,Low,67,Medium,311
351,67,Male,High,Yes,3,Yes,Divorced,4,Master's,Employed,960971,2021-11-24 10:20:30,6984,Toys,4,785.9,0.44,Debit Card,Location A,3,Monday,12,6,457.3,Weekly,2021-09-29 14:34:38,0.24,Location C,46,5,8.51,233.06,1,141.06,5599.85,49,88,644.72,740.64,420.2,9.29,Product B,Brand X,2.9,351,3,0.24,Medium,0.79,Green,Metal,2018-06-16 02:26:53,2023-01-23 20:05:44,22,669,20% Off,2021-07-24 00:05:01,2022-09-22 16:16:49,Low,In-store,New Customers,25941,City C,State X,38409,City A,State Z,30.88,Yes,Summer,Yes,0,No,High,44,Medium,111
352,40,Male,Low,Yes,0,Yes,Divorced,3,PhD,Employed,541376,2021-02-22 21:31:15,7931,Toys,4,725.22,0.35,Credit Card,Location B,18,Saturday,29,1,276.1,Daily,2021-11-20 13:24:03,0.05,Location A,36,70,3.0,238.92,2,669.87,8260.96,36,17,974.33,491.67,876.22,3.05,Product A,Brand Z,1.2,106,86,0.35,Small,7.13,White,Plastic,2019-10-09 00:54:55,2023-07-04 02:03:14,311,649,Buy One Get One Free,2021-10-13 14:49:36,2022-07-20 23:51:15,High,Social Media,Returning Customers,20524,City B,State Y,59872,City A,State Z,37.35,No,Fall,Yes,1,Yes,High,2,Low,44
353,48,Male,High,No,4,Yes,Divorced,3,Bachelor's,Self-Employed,489283,2021-01-09 03:52:34,2735,Clothing,6,623.39,0.19,Mobile Payment,Location B,0,Wednesday,33,8,98.46,Daily,2021-01-22 05:17:47,0.32,Location C,34,91,2.4,368.84,5,438.17,6984.85,43,359,322.54,866.65,253.05,1.53,Product A,Brand X,3.8,650,88,0.42,Medium,4.71,Green,Wood,2018-07-23 10:07:46,2022-12-18 06:10:54,70,205,Buy One Get One Free,2021-05-20 22:16:38,2022-07-21 07:35:22,Medium,Social Media,Returning Customers,55713,City C,State Z,27653,City B,State Z,73.05,No,Winter,No,15,Yes,Low,36,Medium,102
354,47,Female,Medium,Yes,0,Yes,Married,4,Bachelor's,Employed,34514,2020-01-11 10:48:48,5786,Electronics,6,146.35,0.1,Mobile Payment,Location D,19,Sunday,17,5,223.25,Yearly,2021-04-26 12:00:56,0.47,Location D,55,46,3.86,90.26,4,324.23,6251.79,42,259,87.61,324.21,414.33,7.59,Product A,Brand Y,3.7,34,49,0.11,Small,3.07,Green,Wood,2018-12-08 04:15:08,2022-02-20 08:35:58,342,742,20% Off,2021-08-19 16:26:03,2022-06-01 20:14:34,Medium,Online,New Customers,50401,City A,State X,76514,City A,State X,35.31,No,Winter,No,4,Yes,Low,91,Medium,357
355,59,Female,High,Yes,4,No,Single,1,PhD,Retired,494142,2021-08-21 06:09:46,5,Groceries,3,17.04,0.02,Credit Card,Location A,2,Tuesday,50,6,141.32,Weekly,2021-06-09 15:44:27,0.16,Location A,62,88,2.53,78.94,8,939.48,4820.37,33,361,38.86,920.66,545.02,2.59,Product B,Brand X,2.4,46,87,0.3,Medium,5.22,White,Glass,2019-12-30 03:36:55,2022-02-24 10:28:34,49,438,20% Off,2021-12-13 06:37:15,2022-08-26 03:58:38,High,In-store,Returning Customers,75626,City D,State Z,74426,City D,State X,76.49,Yes,Spring,Yes,9,No,Medium,20,High,202
356,52,Male,Low,No,9,No,Single,1,High School,Retired,566610,2021-08-06 21:09:55,3391,Furniture,6,777.04,0.43,Mobile Payment,Location C,10,Saturday,12,5,211.72,Daily,2021-09-24 16:01:37,0.39,Location D,53,15,3.71,49.97,5,89.5,1982.04,34,320,963.53,461.21,237.09,7.55,Product C,Brand Y,1.8,452,17,0.32,Small,7.24,Green,Metal,2018-10-19 12:58:10,2023-11-03 22:11:59,142,100,20% Off,2021-01-01 22:11:39,2022-08-01 12:55:16,High,Social Media,New Customers,35273,City B,State Y,33451,City A,State Z,96.89,Yes,Spring,No,5,Yes,Low,28,Medium,185
357,24,Other,Medium,Yes,2,No,Single,2,High School,Retired,399976,2020-10-30 20:53:32,1523,Clothing,6,159.01,0.28,Debit Card,Location B,19,Monday,30,9,229.51,Monthly,2021-09-29 20:50:19,0.45,Location D,14,41,6.38,247.53,3,716.75,8972.38,93,79,582.02,728.91,521.44,6.39,Product D,Brand Y,2.7,130,73,0.36,Medium,7.22,Green,Glass,2019-11-04 12:19:44,2022-03-18 15:15:30,162,668,Buy One Get One Free,2021-07-26 22:25:15,2022-09-29 18:33:19,High,Social Media,Returning Customers,21571,City C,State Z,56595,City A,State Y,12.17,No,Fall,Yes,19,No,Medium,57,Low,176
358,77,Female,High,Yes,3,No,Divorced,2,Bachelor's,Self-Employed,36127,2020-10-14 02:06:38,1827,Groceries,4,545.28,0.26,Credit Card,Location D,8,Sunday,40,6,191.92,Monthly,2021-04-01 09:02:52,0.07,Location C,57,83,3.74,58.97,6,359.44,9756.94,22,174,79.2,715.62,833.16,7.97,Product D,Brand Z,4.8,38,12,0.33,Large,7.46,Green,Glass,2019-01-26 01:56:45,2023-12-26 14:30:11,132,533,Flash Sale,2021-03-09 08:21:03,2022-11-17 23:34:49,High,In-store,New Customers,79988,City A,State X,55064,City D,State X,60.29,Yes,Summer,No,1,No,Low,19,High,249
359,33,Male,Low,Yes,2,No,Single,2,High School,Unemployed,263398,2021-09-30 09:18:54,484,Groceries,3,526.74,0.1,Mobile Payment,Location D,20,Sunday,42,6,448.38,Yearly,2021-09-11 10:12:51,0.29,Location D,29,41,9.77,338.29,8,724.89,1499.56,57,385,44.77,192.81,685.25,5.91,Product A,Brand Y,2.3,208,61,0.15,Large,1.31,Black,Metal,2019-10-03 22:13:00,2023-01-30 21:43:12,171,927,20% Off,2021-11-12 00:32:00,2022-07-25 10:51:00,Medium,In-store,Returning Customers,40272,City A,State Z,67725,City C,State Y,37.29,No,Summer,Yes,2,Yes,Low,35,Medium,298
360,43,Male,High,Yes,4,No,Divorced,1,PhD,Retired,161184,2020-03-14 20:30:30,1914,Clothing,2,470.4,0.16,Credit Card,Location B,5,Thursday,16,9,428.76,Monthly,2021-03-22 14:59:16,0.3,Location D,57,97,7.71,96.26,4,647.35,8986.77,52,407,686.86,585.95,771.1,1.67,Product A,Brand Z,2.4,60,11,0.01,Large,0.27,Black,Glass,2018-01-04 19:46:27,2023-06-15 01:13:55,296,299,Buy One Get One Free,2021-12-09 02:32:15,2022-09-07 02:43:45,Medium,In-store,New Customers,62611,City C,State Z,25884,City B,State X,31.69,Yes,Summer,Yes,1,No,High,81,Medium,255
361,65,Male,High,Yes,9,Yes,Single,3,Master's,Self-Employed,696018,2020-12-17 18:59:09,4551,Electronics,5,29.98,0.2,Cash,Location C,5,Tuesday,48,7,68.06,Monthly,2021-01-21 01:37:21,0.1,Location C,81,74,5.71,90.84,0,826.69,3749.5,26,292,212.13,154.34,315.38,2.11,Product A,Brand X,3.9,827,29,0.37,Medium,6.53,Blue,Wood,2018-06-27 16:45:36,2023-04-20 16:38:25,306,499,Flash Sale,2021-11-10 01:17:05,2022-09-08 02:44:06,Medium,In-store,Returning Customers,94875,City B,State Z,60233,City B,State Z,94.64,No,Spring,Yes,0,Yes,Low,80,Low,139
362,74,Female,Low,No,5,No,Married,0,Bachelor's,Retired,280130,2020-02-14 18:19:58,29,Clothing,3,321.08,0.17,Credit Card,Location A,22,Sunday,17,3,216.54,Monthly,2021-07-15 07:55:54,0.4,Location B,79,78,7.17,260.3,2,406.33,359.22,27,457,703.46,370.28,179.65,8.41,Product A,Brand X,3.0,853,29,0.21,Large,4.25,Green,Plastic,2018-12-18 08:15:50,2022-09-23 15:34:14,347,665,20% Off,2021-04-11 20:10:47,2022-09-03 00:11:09,Low,Social Media,Returning Customers,95302,City A,State Z,48736,City C,State Y,56.9,Yes,Winter,Yes,1,No,High,54,Medium,1
363,69,Female,High,Yes,3,No,Divorced,4,Bachelor's,Retired,17551,2021-01-22 08:05:51,4295,Groceries,4,598.0,0.08,Cash,Location A,0,Thursday,52,4,430.45,Yearly,2021-10-24 23:38:49,0.1,Location B,34,80,6.74,147.24,6,717.11,5168.12,22,9,540.66,414.93,125.23,8.25,Product B,Brand X,3.1,680,43,0.02,Large,5.91,Black,Metal,2018-09-09 20:16:57,2022-11-26 21:29:14,252,494,Buy One Get One Free,2021-07-19 21:14:42,2022-07-31 17:33:37,Low,In-store,New Customers,67288,City D,State Z,64381,City B,State Y,94.44,No,Fall,No,17,Yes,Medium,19,Medium,6
